1	294.4879323037	18.3728188951	1	10	2019	2	21	0
2	294.488022695	18.366960294	1	10	2019	2	21	0
3	294.4879541982	18.3604132822	1	10	2019	2	21	0
4	294.4880021096	18.354544042	1	10	2019	2	21	0
5	294.4880500459	18.3488231099	1	10	2019	2	21	0
6	294.4858163957	18.3159801406	1	10	2019	2	21	0
7	294.4886549835	18.2927574139	1	10	2019	2	21	0
8	294.488908598	18.2751496317	1	10	2019	2	21	0
9	294.4889930723	18.2692803631	1	10	2019	2	21	0
10	294.4890775148	18.2634110904	1	10	2019	2	21	0
11	294.4891619254	18.2575418138	1	10	2019	2	21	0
12	294.4892463042	18.2516725332	1	10	2019	2	21	0
13	294.4893306414	18.2458032448	1	10	2019	2	21	0
14	294.4894149428	18.239933951	1	10	2019	2	21	0
15	294.4894992124	18.2340646533	1	10	2019	2	21	0
16	294.4895834501	18.2281953515	1	10	2019	2	21	0
17	294.4893930367	18.2219236963	1	10	2019	2	21	0
18	294.489477218	18.2160543876	1	10	2019	2	21	0
19	294.4895613674	18.210185075	1	10	2019	2	21	0
20	294.489645485	18.2043157584	1	10	2019	2	21	0
21	294.4897295708	18.1984464378	1	10	2019	2	21	0
22	294.4898136247	18.1925771133	1	10	2019	2	21	0
23	294.4898976468	18.1867077849	1	10	2019	2	21	0
24	294.4899816372	18.1808384524	1	10	2019	2	21	0
25	294.4900655957	18.1749691161	1	10	2019	2	21	0
26	294.4902334173	18.1632304315	1	10	2019	2	21	0
27	294.4903172804	18.1573610832	1	10	2019	2	21	0
28	294.4904011117	18.151491731	1	10	2019	2	21	0
29	294.4914935096	18.0906589148	1	10	2019	2	21	0
30	294.4917677122	18.0845988683	1	10	2019	2	21	0
31	294.4915969724	18.0812077011	1	10	2019	2	21	0
32	294.4916803853	18.0753382969	1	10	2019	2	21	0
33	294.4917637664	18.0694688888	1	10	2019	2	21	0
34	294.4911140306	18.3747533593	1	10	2019	2	21	0
35	294.4911989237	18.3688841418	1	10	2019	2	21	0
36	294.4912837848	18.3630149203	1	10	2019	2	21	0
37	294.4913686141	18.3571456947	1	10	2019	2	21	0
38	294.4914534114	18.3512764652	1	10	2019	2	21	0
39	294.4922996312	18.292583951	1	10	2019	2	21	0
40	294.4925528759	18.2749761191	1	10	2019	2	21	0
41	294.4926372271	18.2691068338	1	10	2019	2	21	0
42	294.4927215465	18.2632375446	1	10	2019	2	21	0
43	294.492805834	18.2573682514	1	10	2019	2	21	0
44	294.4928900898	18.2514989543	1	10	2019	2	21	0
45	294.4929743035	18.2456296492	1	10	2019	2	21	0
46	294.493058482	18.2397603389	1	10	2019	2	21	0
47	294.4931426286	18.2338910247	1	10	2019	2	21	0
48	294.4932267435	18.2280217064	1	10	2019	2	21	0
49	294.4933108265	18.2221523842	1	10	2019	2	21	0
50	294.4933948778	18.2162830581	1	10	2019	2	21	0
51	294.4934788973	18.210413728	1	10	2019	2	21	0
52	294.4935628849	18.2045443939	1	10	2019	2	21	0
53	294.4936468409	18.1986750558	1	10	2019	2	21	0
54	294.493730765	18.1928057138	1	10	2019	2	21	0
55	294.4938146574	18.1869363679	1	10	2019	2	21	0
56	294.493898518	18.181067018	1	10	2019	2	21	0
57	294.4940661439	18.1693283063	1	10	2019	2	21	0
58	294.4941499093	18.1634589445	1	10	2019	2	21	0
59	294.4942336429	18.1575895788	1	10	2019	2	21	0
60	294.4943173447	18.1517202092	1	10	2019	2	21	0
61	294.4979485777	18.0904209729	1	10	2019	2	21	0
62	294.4977777569	18.0848692832	1	10	2019	2	21	0
63	294.4953192934	18.0812874656	1	10	2019	2	21	0
64	294.4954025831	18.0754180447	1	10	2019	2	21	0
65	294.4954858411	18.0695486198	1	10	2019	2	21	0
66	294.495901951	18.4687416818	1	10	2019	2	21	0
67	294.495987147	18.4628725006	1	10	2019	2	21	0
68	294.49726126	18.3748343023	1	10	2019	2	21	0
69	294.497345946	18.3689650571	1	10	2019	2	21	0
70	294.4974306001	18.3630958079	1	10	2019	2	21	0
71	294.4975152224	18.3572265547	1	10	2019	2	21	0
72	294.4975998129	18.3513572976	1	10	2019	2	21	0
73	294.4984439683	18.2926645068	1	10	2019	2	21	0
74	294.498528209	18.2867952058	1	10	2019	2	21	0
75	294.498612418	18.2809259009	1	10	2019	2	21	0
76	294.4987807406	18.2691872791	1	10	2019	2	21	0
77	294.4988648543	18.2633179622	1	10	2019	2	21	0
78	294.4989489363	18.2574486414	1	10	2019	2	21	0
79	294.4990329865	18.2515793166	1	10	2019	2	21	0
80	294.4993688186	18.2281019586	1	10	2019	2	21	0
81	294.4994526963	18.2222326089	1	10	2019	2	21	0
82	294.4995365424	18.2163632552	1	10	2019	2	21	0
83	294.4996203568	18.2104938975	1	10	2019	2	21	0
84	294.4997041394	18.2046245359	1	10	2019	2	21	0
85	294.4997878904	18.1987551703	1	10	2019	2	21	0
86	294.4998716096	18.1928858008	1	10	2019	2	21	0
87	294.4999552972	18.1870164273	1	10	2019	2	21	0
88	294.500038953	18.1811470501	1	10	2019	2	21	0
89	294.5002061694	18.169408284	1	10	2019	2	21	0
90	294.5002897302	18.1635388951	1	10	2019	2	21	0
91	294.5003732592	18.1576695022	1	10	2019	2	21	0
92	294.5004567566	18.1518001053	1	10	2019	2	21	0
93	294.500678124	18.1427846339	1	10	2019	2	21	0
94	294.5013535472	18.0906912317	1	10	2019	2	21	0
95	294.50137314	18.0872364792	1	10	2019	2	21	0
96	294.5014562578	18.0813670349	1	10	2019	2	21	0
97	294.5015393441	18.0754975868	1	10	2019	2	21	0
98	294.5016223989	18.0696281347	1	10	2019	2	21	0
99	294.5020525289	18.4688228774	1	10	2019	2	21	0
100	294.5021375163	18.462953669	1	10	2019	2	21	0
101	294.5034085108	18.3749150626	1	10	2019	2	21	0
102	294.5034929896	18.3690457903	1	10	2019	2	21	0
103	294.5035774366	18.3631765139	1	10	2019	2	21	0
104	294.5036618518	18.3573072336	1	10	2019	2	21	0
105	294.5037462353	18.3514379492	1	10	2019	2	21	0
106	294.5038305871	18.3455686609	1	10	2019	2	21	0
107	294.5046723605	18.286875559	1	10	2019	2	21	0
108	294.5047563636	18.2810062269	1	10	2019	2	21	0
109	294.5048403349	18.2751368909	1	10	2019	2	21	0
110	294.5050081826	18.2633982069	1	10	2019	2	21	0
111	294.5050920589	18.257528859	1	10	2019	2	21	0
112	294.5055109138	18.22818204	1	10	2019	2	21	0
113	294.5055945863	18.222312663	1	10	2019	2	21	0
114	294.5056782271	18.2164432819	1	10	2019	2	21	0
115	294.5057618363	18.2105738969	1	10	2019	2	21	0
116	294.5058454139	18.204704508	1	10	2019	2	21	0
117	294.5060124742	18.1929657181	1	10	2019	2	21	0
118	294.506095957	18.1870963173	1	10	2019	2	21	0
119	294.5064295719	18.1636186743	1	10	2019	2	21	0
120	294.5065128967	18.1577492537	1	10	2019	2	21	0
121	294.5065961899	18.1518798291	1	10	2019	2	21	0
122	294.5066794515	18.1460104006	1	10	2019	2	21	0
123	294.5068172442	18.1428643122	1	10	2019	2	21	0
124	294.5074908592	18.0907706661	1	10	2019	2	21	0
125	294.5075103321	18.0873158982	1	10	2019	2	21	0
126	294.5075932468	18.0814464263	1	10	2019	2	21	0
127	294.5076761299	18.0755769504	1	10	2019	2	21	0
128	294.5077589815	18.0697074706	1	10	2019	2	21	0
129	294.5078418015	18.0638379869	1	10	2019	2	21	0
130	294.5082031232	18.4689038915	1	10	2019	2	21	0
131	294.5082879025	18.4630346556	1	10	2019	2	21	0
132	294.5096400568	18.3691263374	1	10	2019	2	21	0
133	294.5097242971	18.3632570336	1	10	2019	2	21	0
